side,entry_minute,entry_improve_cents,ttl_minutes,tp_cents,stop_minute,stop_exit_ttl_minutes,stop_exit_improve_cents,max_entry_spread_cents,max_stop_spread_cents,fallback,attempts,fills,fill_rate,exits,exit_rate_given_fill,mean_entry_px_filled,mean_fill_minute,win_rate_given_fill,mean_settle_pnl_cents_per_fill,mean_pnl_cents_per_attempt,mean_pnl_cents_per_fill,ev_cents_per_hour_per_contract
NO,3,1,3,0,12,1,1,40,40,taker_exit,593,433,0.730185497470489,432,0.9976905311778291,47.76674364896074,3.23094688221709,0.44341801385681295,-3.4249422632794455,-6.487352445193929,-8.884526558891455,-25.949409780775717
NO,3,1,3,0,11,2,2,40,20,taker_exit,593,433,0.730185497470489,426,0.9838337182448037,47.76674364896074,3.23094688221709,0.44341801385681295,-3.4249422632794455,-6.487352445193929,-8.884526558891455,-25.949409780775717
NO,3,1,2,1,10,2,2,20,20,taker_exit,566,408,0.7208480565371025,404,0.9901960784313726,47.8921568627451,3.1323529411764706,0.4485294117647059,-3.0392156862745097,-6.487632508833922,-9,-25.95053003533569
NO,6,0,2,1,10,2,1,20,30,taker_exit,567,362,0.6384479717813051,361,0.9972375690607734,47.18232044198895,6.143646408839779,0.42265193370165743,-4.917127071823204,-6.488536155202822,-10.162983425414364,-25.954144620811288
NO,7,2,3,2,11,2,2,40,40,taker_exit,591,439,0.7428087986463621,439,1.0,46.749430523917994,7.218678815489749,0.428246013667426,-3.924829157175399,-6.489001692047378,-8.735763097949887,-25.95600676818951
NO,4,2,2,3,13,1,2,40,40,taker_exit,590,423,0.7169491525423729,421,0.9952718676122931,48.76359338061466,4.113475177304965,0.46099290780141844,-2.6643026004728134,-6.489830508474577,-9.052009456264775,-25.959322033898307
NO,4,2,2,3,13,2,2,40,20,taker_exit,590,423,0.7169491525423729,417,0.9858156028368794,48.76359338061466,4.113475177304965,0.46099290780141844,-2.6643026004728134,-6.489830508474577,-9.052009456264775,-25.959322033898307
NO,7,2,3,1,13,2,0,40,40,taker_exit,591,439,0.7428087986463621,437,0.9954441913439636,46.749430523917994,7.218678815489749,0.428246013667426,-3.924829157175399,-6.490693739424704,-8.738041002277905,-25.962774957698816
NO,5,2,2,0,12,1,2,20,30,taker_exit,562,425,0.7562277580071174,423,0.9952941176470588,49.30117647058824,5.1129411764705885,0.45647058823529413,-3.6541176470588237,-6.4911032028469755,-8.583529411764706,-25.964412811387902
NO,3,0,3,0,11,1,2,30,20,taker_exit,590,407,0.6898305084745763,402,0.9877149877149877,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.494915254237288,-9.415233415233415,-25.97966101694915
NO,5,1,2,0,13,2,0,40,40,taker_exit,592,409,0.6908783783783784,405,0.9902200488997555,48.442542787286065,5.139364303178484,0.4400977995110024,-4.432762836185819,-6.4949324324324325,-9.400977995110024,-25.97972972972973
NO,3,2,1,3,11,2,1,20,40,taker_exit,566,379,0.6696113074204947,379,1.0,49.31134564643799,3,0.46965699208443273,-2.345646437994723,-6.496466431095406,-9.70184696569921,-25.985865724381625
NO,6,1,2,2,10,1,2,20,40,taker_exit,567,395,0.6966490299823633,395,1.0,48.18227848101266,6.1367088607594935,0.43544303797468353,-4.637974683544304,-6.497354497354498,-9.326582278481013,-25.98941798941799
NO,3,0,3,1,11,2,2,30,30,taker_exit,590,407,0.6898305084745763,406,0.9975429975429976,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.498305084745763,-9.420147420147421,-25.99322033898305
NO,6,2,3,0,11,1,2,30,20,taker_exit,589,448,0.7606112054329371,441,0.984375,47.5625,6.254464285714286,0.4330357142857143,-4.258928571428571,-6.499151103565365,-8.544642857142858,-25.99660441426146
NO,3,0,2,2,10,1,2,20,30,taker_exit,566,371,0.6554770318021201,369,0.9946091644204852,47.57951482479784,3.1482479784366575,0.4339622641509434,-4.183288409703504,-6.5,-9.91644204851752,-26.0
NO,7,0,3,3,12,2,1,40,30,taker_exit,591,396,0.6700507614213198,394,0.9949494949494949,45.51010101010101,7.2853535353535355,0.4090909090909091,-4.601010101010101,-6.500846023688664,-9.702020202020202,-26.003384094754654
NO,4,0,2,3,13,2,0,30,40,taker_exit,585,372,0.6358974358974359,371,0.9973118279569892,47.276881720430104,4.172043010752688,0.4435483870967742,-2.922043010752688,-6.500854700854701,-10.223118279569892,-26.003418803418803
NO,6,0,2,3,13,1,1,40,20,taker_exit,591,365,0.6175972927241963,360,0.9863013698630136,47.11232876712329,6.145205479452055,0.42191780821917807,-4.920547945205479,-6.50253807106599,-10.528767123287672,-26.01015228426396
NO,5,2,2,0,13,2,2,30,40,taker_exit,590,428,0.7254237288135593,424,0.9906542056074766,49.36682242990654,5.116822429906542,0.45560747663551404,-3.80607476635514,-6.503389830508475,-8.964953271028037,-26.0135593220339
NO,3,0,3,3,12,1,2,30,20,taker_exit,590,407,0.6898305084745763,402,0.9877149877149877,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.503389830508475,-9.427518427518427,-26.0135593220339
NO,4,2,3,0,13,2,1,40,20,taker_exit,590,445,0.7542372881355932,433,0.9730337078651685,49.013483146067415,4.206741573033708,0.4584269662921348,-3.1707865168539326,-6.503389830508475,-8.62247191011236,-26.0135593220339
NO,3,0,3,1,11,2,1,40,40,taker_exit,593,407,0.6863406408094435,406,0.9975429975429976,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.505902192242833,-9.47911547911548,-26.023608768971332
NO,6,2,3,0,13,1,0,20,30,taker_exit,567,440,0.7760141093474426,432,0.9818181818181818,47.68636363636364,6.243181818181818,0.4340909090909091,-4.277272727272727,-6.506172839506172,-8.38409090909091,-26.02469135802469
NO,5,2,3,0,12,1,2,40,30,taker_exit,592,444,0.75,441,0.9932432432432432,49.37162162162162,5.184684684684685,0.4527027027027027,-4.101351351351352,-6.506756756756757,-8.675675675675675,-26.027027027027028
NO,3,1,2,3,12,2,2,20,30,taker_exit,566,408,0.7208480565371025,406,0.9950980392156863,47.8921568627451,3.1323529411764706,0.4485294117647059,-3.0392156862745097,-6.508833922261484,-9.029411764705882,-26.035335689045937
NO,3,2,2,1,11,2,1,20,40,taker_exit,566,426,0.7526501766784452,425,0.9976525821596244,48.84976525821596,3.1103286384976525,0.4647887323943662,-2.3708920187793425,-6.510600706713781,-8.650234741784038,-26.042402826855124
NO,4,2,2,2,13,1,0,20,30,taker_exit,562,417,0.7419928825622776,413,0.9904076738609112,48.9136690647482,4.103117505995204,0.46522781774580335,-2.3908872901678655,-6.51067615658363,-8.774580335731414,-26.04270462633452
NO,6,1,2,3,10,2,0,30,20,taker_exit,589,400,0.6791171477079796,396,0.99,48.0775,6.1375,0.435,-4.5775,-6.5110356536502545,-9.5875,-26.044142614601018
NO,3,0,3,1,11,1,1,30,40,taker_exit,590,407,0.6898305084745763,406,0.9975429975429976,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.511864406779661,-9.43980343980344,-26.047457627118643
NO,6,0,2,3,13,1,2,30,30,taker_exit,589,365,0.6196943972835314,363,0.9945205479452055,47.11232876712329,6.145205479452055,0.42191780821917807,-4.920547945205479,-6.512733446519524,-10.509589041095891,-26.050933786078097
NO,6,1,2,3,12,1,2,20,40,taker_exit,567,395,0.6966490299823633,395,1.0,48.18227848101266,6.1367088607594935,0.43544303797468353,-4.637974683544304,-6.5132275132275135,-9.349367088607595,-26.052910052910054
NO,5,2,2,0,12,1,0,40,40,taker_exit,592,428,0.722972972972973,427,0.9976635514018691,49.36682242990654,5.116822429906542,0.45560747663551404,-3.80607476635514,-6.515202702702703,-9.011682242990654,-26.06081081081081
NO,6,0,3,0,11,1,0,20,30,taker_exit,567,401,0.7072310405643739,401,1.0,46.01995012468828,6.324189526184538,0.4164588528678304,-4.3740648379052365,-6.520282186948854,-9.219451371571072,-26.081128747795415
NO,3,2,2,2,11,1,0,30,40,taker_exit,590,429,0.7271186440677966,428,0.9976689976689976,48.86013986013986,3.1095571095571097,0.46386946386946387,-2.473193473193473,-6.520338983050848,-8.967365967365968,-26.08135593220339
NO,3,1,3,0,13,2,0,40,20,taker_exit,593,433,0.730185497470489,417,0.9630484988452656,47.76674364896074,3.23094688221709,0.44341801385681295,-3.4249422632794455,-6.522765598650928,-8.933025404157044,-26.09106239460371
NO,6,0,2,1,11,2,1,30,30,taker_exit,589,365,0.6196943972835314,365,1.0,47.11232876712329,6.145205479452055,0.42191780821917807,-4.920547945205479,-6.522920203735144,-10.526027397260274,-26.091680814940577
NO,7,2,3,1,13,2,1,30,20,taker_exit,587,438,0.7461669505962522,433,0.9885844748858448,46.769406392694066,7.21689497716895,0.4292237442922374,-3.84703196347032,-6.522998296422487,-8.742009132420092,-26.091993185689947
NO,5,2,2,0,11,2,0,30,30,taker_exit,590,428,0.7254237288135593,427,0.9976635514018691,49.36682242990654,5.116822429906542,0.45560747663551404,-3.80607476635514,-6.523728813559322,-8.992990654205608,-26.09491525423729
NO,3,1,2,3,10,1,0,40,20,taker_exit,593,410,0.6913996627318718,405,0.9878048780487805,47.88292682926829,3.131707317073171,0.44878048780487806,-3.004878048780488,-6.524451939291737,-9.43658536585366,-26.097807757166947
NO,3,0,3,1,11,2,0,30,40,taker_exit,590,407,0.6898305084745763,406,0.9975429975429976,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.52542372881356,-9.45945945945946,-26.10169491525424
NO,3,0,3,1,11,2,0,30,30,taker_exit,590,407,0.6898305084745763,406,0.9975429975429976,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.52542372881356,-9.45945945945946,-26.10169491525424
NO,6,0,3,0,11,2,2,20,20,taker_exit,567,401,0.7072310405643739,397,0.9900249376558603,46.01995012468828,6.324189526184538,0.4164588528678304,-4.3740648379052365,-6.525573192239859,-9.226932668329177,-26.102292768959437
NO,3,0,2,0,12,2,1,30,20,taker_exit,590,373,0.6322033898305085,367,0.9839142091152815,47.5656836461126,3.1501340482573728,0.4343163538873995,-4.134048257372654,-6.527118644067796,-10.324396782841823,-26.108474576271185
NO,6,1,2,1,11,1,0,40,30,taker_exit,591,400,0.676818950930626,400,1.0,48.0775,6.1375,0.435,-4.5775,-6.527918781725888,-9.645,-26.111675126903553
NO,6,2,3,0,10,2,2,20,20,taker_exit,567,440,0.7760141093474426,433,0.9840909090909091,47.68636363636364,6.243181818181818,0.4340909090909091,-4.277272727272727,-6.529100529100529,-8.413636363636364,-26.116402116402117
NO,7,1,3,3,12,2,2,30,40,taker_exit,587,428,0.7291311754684838,428,1.0,46.37149532710281,7.242990654205608,0.4252336448598131,-3.8481308411214954,-6.529812606473595,-8.955607476635514,-26.11925042589438
NO,3,0,2,2,10,1,1,20,30,taker_exit,566,371,0.6554770318021201,369,0.9946091644204852,47.57951482479784,3.1482479784366575,0.4339622641509434,-4.183288409703504,-6.530035335689046,-9.962264150943396,-26.120141342756185
NO,5,2,2,0,12,1,0,30,40,taker_exit,590,428,0.7254237288135593,427,0.9976635514018691,49.36682242990654,5.116822429906542,0.45560747663551404,-3.80607476635514,-6.53728813559322,-9.011682242990654,-26.14915254237288
NO,7,2,3,1,13,2,2,40,30,taker_exit,591,439,0.7428087986463621,436,0.9931662870159453,46.749430523917994,7.218678815489749,0.428246013667426,-3.924829157175399,-6.538071065989848,-8.801822323462414,-26.15228426395939
NO,4,0,2,2,12,2,1,30,40,taker_exit,585,372,0.6358974358974359,372,1.0,47.276881720430104,4.172043010752688,0.4435483870967742,-2.922043010752688,-6.538461538461538,-10.28225806451613,-26.153846153846153
NO,5,0,3,0,12,1,2,40,40,taker_exit,592,408,0.6891891891891891,407,0.9975490196078431,47.31372549019608,5.2745098039215685,0.41911764705882354,-5.401960784313726,-6.54222972972973,-9.492647058823529,-26.16891891891892
NO,3,1,2,3,10,1,1,40,20,taker_exit,593,410,0.6913996627318718,405,0.9878048780487805,47.88292682926829,3.131707317073171,0.44878048780487806,-3.004878048780488,-6.543001686340641,-9.463414634146341,-26.172006745362562
NO,4,2,3,3,10,2,2,30,30,taker_exit,585,444,0.7589743589743589,443,0.9977477477477478,49.03603603603604,4.204954954954955,0.4594594594594595,-3.09009009009009,-6.543589743589743,-8.621621621621621,-26.174358974358974
NO,4,2,2,0,12,2,0,40,20,taker_exit,590,423,0.7169491525423729,416,0.983451536643026,48.76359338061466,4.113475177304965,0.46099290780141844,-2.6643026004728134,-6.54406779661017,-9.127659574468085,-26.17627118644068
NO,6,2,3,0,13,1,1,20,30,taker_exit,567,440,0.7760141093474426,432,0.9818181818181818,47.68636363636364,6.243181818181818,0.4340909090909091,-4.277272727272727,-6.544973544973545,-8.434090909090909,-26.17989417989418
NO,5,0,2,3,11,1,2,40,40,taker_exit,592,382,0.6452702702702703,381,0.9973821989528796,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.545608108108108,-10.143979057591624,-26.18243243243243
NO,4,2,2,3,12,2,2,40,20,taker_exit,590,423,0.7169491525423729,420,0.9929078014184397,48.76359338061466,4.113475177304965,0.46099290780141844,-2.6643026004728134,-6.545762711864406,-9.130023640661939,-26.183050847457626
NO,4,2,2,2,13,2,2,40,30,taker_exit,590,423,0.7169491525423729,419,0.9905437352245863,48.76359338061466,4.113475177304965,0.46099290780141844,-2.6643026004728134,-6.547457627118644,-9.132387706855791,-26.189830508474575
NO,3,2,2,2,12,1,0,20,30,taker_exit,566,426,0.7526501766784452,424,0.9953051643192489,48.84976525821596,3.1103286384976525,0.4647887323943662,-2.3708920187793425,-6.5477031802120145,-8.699530516431924,-26.190812720848058
NO,6,1,2,1,12,1,1,40,30,taker_exit,591,400,0.676818950930626,398,0.995,48.0775,6.1375,0.435,-4.5775,-6.548223350253807,-9.675,-26.19289340101523
NO,6,2,3,0,13,1,0,20,40,taker_exit,567,440,0.7760141093474426,435,0.9886363636363636,47.68636363636364,6.243181818181818,0.4340909090909091,-4.277272727272727,-6.550264550264551,-8.440909090909091,-26.201058201058203
NO,4,0,3,0,10,1,0,40,30,taker_exit,590,408,0.6915254237288135,403,0.9877450980392157,47.4828431372549,4.330882352941177,0.4387254901960784,-3.610294117647059,-6.5508474576271185,-9.473039215686274,-26.203389830508474
NO,4,0,2,3,13,2,2,40,30,taker_exit,590,373,0.6322033898305085,371,0.9946380697050938,47.24932975871314,4.174262734584451,0.44235924932975873,-3.013404825737265,-6.552542372881356,-10.36461126005362,-26.210169491525424
NO,5,0,2,3,11,1,1,30,40,taker_exit,590,382,0.6474576271186441,381,0.9973821989528796,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.554237288135593,-10.12303664921466,-26.216949152542373
NO,4,2,3,3,10,2,2,40,30,taker_exit,590,445,0.7542372881355932,443,0.9955056179775281,49.013483146067415,4.206741573033708,0.4584269662921348,-3.1707865168539326,-6.554237288135593,-8.689887640449438,-26.216949152542373
NO,4,2,3,0,11,1,1,30,40,taker_exit,585,444,0.7589743589743589,444,1.0,49.03603603603604,4.204954954954955,0.4594594594594595,-3.09009009009009,-6.555555555555555,-8.637387387387387,-26.22222222222222
NO,5,0,2,3,11,1,2,30,20,taker_exit,590,382,0.6474576271186441,378,0.9895287958115183,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.555932203389831,-10.12565445026178,-26.223728813559323
NO,3,1,2,3,11,1,0,20,40,taker_exit,566,408,0.7208480565371025,407,0.9975490196078431,47.8921568627451,3.1323529411764706,0.4485294117647059,-3.0392156862745097,-6.5583038869257955,-9.098039215686274,-26.233215547703182
NO,6,2,2,0,11,2,1,20,30,taker_exit,567,413,0.7283950617283951,413,1.0,48.15980629539951,6.128329297820823,0.43825665859564167,-4.3341404358353515,-6.5626102292768955,-9.009685230024212,-26.250440917107582
NO,5,0,2,2,11,1,0,40,20,taker_exit,592,382,0.6452702702702703,378,0.9895287958115183,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.5641891891891895,-10.172774869109947,-26.256756756756758
NO,7,2,3,3,12,2,1,40,40,taker_exit,591,439,0.7428087986463621,439,1.0,46.749430523917994,7.218678815489749,0.428246013667426,-3.924829157175399,-6.565143824027073,-8.838268792710705,-26.260575296108293
NO,4,1,3,0,10,1,1,30,30,taker_exit,585,429,0.7333333333333333,425,0.9906759906759907,48.645687645687644,4.265734265734266,0.4522144522144522,-3.4242424242424243,-6.565811965811966,-8.953379953379953,-26.263247863247862
NO,7,1,3,1,12,2,2,20,30,taker_exit,573,424,0.7399650959860384,422,0.9952830188679245,46.45990566037736,7.240566037735849,0.42452830188679247,-4.007075471698113,-6.568935427574171,-8.877358490566039,-26.275741710296685
NO,5,1,2,0,11,2,1,40,40,taker_exit,592,409,0.6908783783783784,408,0.9975550122249389,48.442542787286065,5.139364303178484,0.4400977995110024,-4.432762836185819,-6.569256756756757,-9.508557457212714,-26.277027027027028
NO,4,2,2,3,13,1,2,20,20,taker_exit,562,417,0.7419928825622776,412,0.988009592326139,48.9136690647482,4.103117505995204,0.46522781774580335,-2.3908872901678655,-6.569395017793594,-8.853717026378897,-26.277580071174377
NO,6,0,2,2,11,2,0,20,40,taker_exit,567,362,0.6384479717813051,362,1.0,47.18232044198895,6.143646408839779,0.42265193370165743,-4.917127071823204,-6.569664902998237,-10.290055248618785,-26.278659611992946
NO,4,2,3,3,10,1,1,30,20,taker_exit,585,444,0.7589743589743589,438,0.9864864864864865,49.03603603603604,4.204954954954955,0.4594594594594595,-3.09009009009009,-6.570940170940171,-8.657657657657658,-26.283760683760683
NO,5,0,2,2,11,2,0,40,20,taker_exit,592,382,0.6452702702702703,378,0.9895287958115183,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.570945945945946,-10.18324607329843,-26.283783783783782
NO,4,0,2,3,13,1,2,20,30,taker_exit,562,367,0.6530249110320284,365,0.9945504087193461,47.427792915531334,4.163487738419619,0.44686648501362397,-2.741144414168937,-6.572953736654804,-10.065395095367847,-26.291814946619215
NO,6,0,2,3,12,2,2,20,30,taker_exit,567,362,0.6384479717813051,360,0.994475138121547,47.18232044198895,6.143646408839779,0.42265193370165743,-4.917127071823204,-6.573192239858907,-10.295580110497237,-26.292768959435627
NO,7,1,3,2,12,2,2,20,40,taker_exit,573,424,0.7399650959860384,424,1.0,46.45990566037736,7.240566037735849,0.42452830188679247,-4.007075471698113,-6.575916230366492,-8.88679245283019,-26.30366492146597
NO,3,2,2,2,12,2,0,40,30,taker_exit,593,429,0.7234401349072512,427,0.9953379953379954,48.86013986013986,3.1095571095571097,0.46386946386946387,-2.473193473193473,-6.578414839797639,-9.093240093240093,-26.313659359190556
NO,5,1,2,0,10,2,2,40,40,taker_exit,592,409,0.6908783783783784,408,0.9975550122249389,48.442542787286065,5.139364303178484,0.4400977995110024,-4.432762836185819,-6.579391891891892,-9.52322738386308,-26.31756756756757
NO,3,1,2,2,10,2,1,40,40,taker_exit,593,410,0.6913996627318718,409,0.9975609756097561,47.88292682926829,3.131707317073171,0.44878048780487806,-3.004878048780488,-6.580101180438448,-9.517073170731708,-26.320404721753793
NO,4,1,3,0,10,2,1,20,30,taker_exit,562,424,0.7544483985765125,420,0.9905660377358491,48.780660377358494,4.259433962264151,0.455188679245283,-3.2617924528301887,-6.581850533807829,-8.724056603773585,-26.327402135231317
NO,4,0,2,3,12,2,1,20,20,taker_exit,562,367,0.6530249110320284,365,0.9945504087193461,47.427792915531334,4.163487738419619,0.44686648501362397,-2.741144414168937,-6.581850533807829,-10.079019073569482,-26.327402135231317
NO,6,2,3,0,12,1,0,30,40,taker_exit,589,448,0.7606112054329371,448,1.0,47.5625,6.254464285714286,0.4330357142857143,-4.258928571428571,-6.582342954159593,-8.654017857142858,-26.32937181663837
NO,5,0,2,3,10,2,2,40,20,taker_exit,592,382,0.6452702702702703,377,0.9869109947643979,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.58277027027027,-10.201570680628272,-26.33108108108108
NO,4,2,3,3,10,2,2,30,40,taker_exit,585,444,0.7589743589743589,444,1.0,49.03603603603604,4.204954954954955,0.4594594594594595,-3.09009009009009,-6.582905982905983,-8.673423423423424,-26.33162393162393
NO,5,0,2,3,11,2,1,30,20,taker_exit,590,382,0.6474576271186441,378,0.9895287958115183,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.583050847457627,-10.167539267015707,-26.332203389830507
NO,5,0,2,1,12,1,2,20,40,taker_exit,562,380,0.6761565836298933,379,0.9973684210526316,47.963157894736845,5.155263157894737,0.42894736842105263,-5.068421052631579,-6.5836298932384345,-9.736842105263158,-26.334519572953738
NO,6,1,2,1,11,1,1,30,40,taker_exit,589,400,0.6791171477079796,400,1.0,48.0775,6.1375,0.435,-4.5775,-6.584040747028863,-9.695,-26.33616298811545
NO,5,0,2,2,12,1,2,40,30,taker_exit,592,382,0.6452702702702703,380,0.9947643979057592,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.58445945945946,-10.204188481675393,-26.33783783783784
NO,7,2,3,1,12,1,2,20,40,taker_exit,573,433,0.7556719022687609,433,1.0,46.79907621247113,7.210161662817552,0.42725173210161665,-4.073903002309469,-6.5846422338568935,-8.713625866050808,-26.338568935427574
NO,3,1,2,2,10,2,1,40,30,taker_exit,593,410,0.6913996627318718,408,0.9951219512195122,47.88292682926829,3.131707317073171,0.44878048780487806,-3.004878048780488,-6.585160202360877,-9.524390243902438,-26.340640809443506
NO,6,0,2,2,13,2,0,20,20,taker_exit,567,362,0.6384479717813051,357,0.9861878453038674,47.18232044198895,6.143646408839779,0.42265193370165743,-4.917127071823204,-6.585537918871252,-10.314917127071823,-26.34215167548501
NO,4,2,3,2,10,2,2,40,40,taker_exit,590,445,0.7542372881355932,445,1.0,49.013483146067415,4.206741573033708,0.4584269662921348,-3.1707865168539326,-6.5864406779661016,-8.73258426966292,-26.345762711864406
NO,4,2,3,3,10,1,2,30,30,taker_exit,585,444,0.7589743589743589,443,0.9977477477477478,49.03603603603604,4.204954954954955,0.4594594594594595,-3.09009009009009,-6.588034188034188,-8.68018018018018,-26.35213675213675
NO,4,1,2,1,13,1,0,30,30,taker_exit,585,399,0.6820512820512821,396,0.9924812030075187,48.330827067669176,4.135338345864661,0.45864661654135336,-2.4661654135338344,-6.588034188034188,-9.659147869674186,-26.35213675213675
NO,3,2,2,2,12,2,1,20,20,taker_exit,566,426,0.7526501766784452,421,0.9882629107981221,48.84976525821596,3.1103286384976525,0.4647887323943662,-2.3708920187793425,-6.588339222614841,-8.753521126760564,-26.353356890459363
NO,6,1,2,3,12,1,1,40,30,taker_exit,591,400,0.676818950930626,398,0.995,48.0775,6.1375,0.435,-4.5775,-6.588832487309645,-9.735,-26.35532994923858
NO,4,0,2,3,13,1,1,20,30,taker_exit,562,367,0.6530249110320284,365,0.9945504087193461,47.427792915531334,4.163487738419619,0.44686648501362397,-2.741144414168937,-6.588967971530249,-10.08991825613079,-26.355871886120998
NO,5,0,2,0,12,2,2,40,20,taker_exit,592,382,0.6452702702702703,375,0.981675392670157,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.589527027027027,-10.212041884816754,-26.35810810810811
NO,3,1,3,2,13,1,0,40,20,taker_exit,593,433,0.730185497470489,427,0.9861431870669746,47.76674364896074,3.23094688221709,0.44341801385681295,-3.4249422632794455,-6.590219224283305,-9.02540415704388,-26.36087689713322
NO,4,2,3,3,10,2,1,30,20,taker_exit,585,444,0.7589743589743589,438,0.9864864864864865,49.03603603603604,4.204954954954955,0.4594594594594595,-3.09009009009009,-6.591452991452991,-8.684684684684685,-26.365811965811965
NO,5,1,2,0,13,2,1,30,40,taker_exit,590,409,0.6932203389830508,405,0.9902200488997555,48.442542787286065,5.139364303178484,0.4400977995110024,-4.432762836185819,-6.591525423728814,-9.508557457212714,-26.366101694915255
NO,3,1,3,0,11,1,0,30,20,taker_exit,590,433,0.7338983050847457,426,0.9838337182448037,47.76674364896074,3.23094688221709,0.44341801385681295,-3.4249422632794455,-6.591525423728814,-8.981524249422632,-26.366101694915255
NO,5,1,2,0,11,2,1,30,30,taker_exit,590,409,0.6932203389830508,408,0.9975550122249389,48.442542787286065,5.139364303178484,0.4400977995110024,-4.432762836185819,-6.591525423728814,-9.508557457212714,-26.366101694915255
NO,5,0,2,3,12,1,1,40,30,taker_exit,592,382,0.6452702702702703,380,0.9947643979057592,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.592905405405405,-10.217277486910994,-26.37162162162162
NO,5,0,2,0,12,2,2,20,40,taker_exit,562,380,0.6761565836298933,379,0.9973684210526316,47.963157894736845,5.155263157894737,0.42894736842105263,-5.068421052631579,-6.596085409252669,-9.755263157894737,-26.384341637010674
NO,4,1,2,1,13,2,1,30,20,taker_exit,585,399,0.6820512820512821,394,0.9874686716791979,48.330827067669176,4.135338345864661,0.45864661654135336,-2.4661654135338344,-6.596581196581196,-9.671679197994987,-26.386324786324785
NO,7,2,3,2,12,1,1,20,40,taker_exit,573,433,0.7556719022687609,433,1.0,46.79907621247113,7.210161662817552,0.42725173210161665,-4.073903002309469,-6.600349040139616,-8.734411085450347,-26.401396160558463
NO,4,2,2,3,13,2,0,30,40,taker_exit,585,422,0.7213675213675214,420,0.995260663507109,48.78672985781991,4.111374407582939,0.46208530805687204,-2.5781990521327014,-6.601709401709401,-9.151658767772512,-26.406837606837605
NO,3,1,2,3,12,2,0,40,40,taker_exit,593,410,0.6913996627318718,409,0.9975609756097561,47.88292682926829,3.131707317073171,0.44878048780487806,-3.004878048780488,-6.602023608768971,-9.548780487804878,-26.408094435075885
NO,5,0,2,2,11,2,2,40,20,taker_exit,592,382,0.6452702702702703,378,0.9895287958115183,48.00261780104712,5.157068062827225,0.42670157068062825,-5.332460732984293,-6.60304054054054,-10.232984293193716,-26.41216216216216
NO,3,0,3,3,12,1,1,40,20,taker_exit,593,407,0.6863406408094435,402,0.9877149877149877,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.60370994940978,-9.621621621621621,-26.41483979763912
NO,3,1,2,3,10,1,2,40,40,taker_exit,593,410,0.6913996627318718,409,0.9975609756097561,47.88292682926829,3.131707317073171,0.44878048780487806,-3.004878048780488,-6.60370994940978,-9.551219512195122,-26.41483979763912
NO,5,2,2,0,11,1,0,20,40,taker_exit,562,425,0.7562277580071174,424,0.9976470588235294,49.30117647058824,5.1129411764705885,0.45647058823529413,-3.6541176470588237,-6.604982206405694,-8.734117647058824,-26.419928825622776
NO,4,2,3,0,13,2,0,20,30,taker_exit,562,438,0.7793594306049823,433,0.9885844748858448,49.21461187214612,4.19406392694064,0.4634703196347032,-2.867579908675799,-6.604982206405694,-8.474885844748858,-26.419928825622776
NO,3,1,2,0,10,2,1,30,40,taker_exit,590,410,0.6949152542372882,409,0.9975609756097561,47.88292682926829,3.131707317073171,0.44878048780487806,-3.004878048780488,-6.605084745762712,-9.504878048780487,-26.420338983050847
NO,3,0,3,3,12,1,1,30,40,taker_exit,590,407,0.6898305084745763,406,0.9975429975429976,47.21867321867322,3.3046683046683047,0.4275184275184275,-4.466830466830467,-6.6084745762711865,-9.579852579852579,-26.433898305084746
NO,6,1,2,1,11,2,0,30,30,taker_exit,589,400,0.6791171477079796,400,1.0,48.0775,6.1375,0.435,-4.5775,-6.609507640067911,-9.7325,-26.438030560271645
NO,3,0,3,1,12,1,1,20,30,taker_exit,566,403,0.7120141342756183,401,0.9950372208436724,47.245657568238215,3.295285359801489,0.4267990074441687,-4.5657568238213395,-6.609540636042403,-9.28287841191067,-26.43816254416961
